C54960993,0,node
C373544591,0,node
C409565350,0,node
C1210939243,0,node
C1079125839,0,node
C696165690,0,node
C1542598424,0,node
C2054451662,0,node
C1659309731,0,node
C1734184086,0,node
C1947941827,0,node
C785625589,0,node
C1758893871,0,node
C1985028494,0,node
C1832283291,0,node
C1532554556,0,node
C976358110,0,node
C2014563089,0,node
C198098993,0,node
C854653864,0,node
C703555670,0,node
C1068445309,0,node
C1453062635,0,node
C1632789609,0,node
C124494140,0,node
C2083854344,0,node
C1119242936,0,node
C2123914473,0,node
C1091234211,0,node
C224060798,0,node
C2116299597,0,node
C50720817,0,node
C1496220730,0,node
C488600086,0,node
C1111379131,0,node
C1846982837,0,node
C1135935001,0,node
C635288507,0,node
C355885103,0,node
C1321115948,0,node
C706665172,0,node
C1649847375,0,node
C1153933106,0,node
C2144067911,0,node
C593447952,0,node
C1950136544,0,node
C209360730,0,node
C740007499,0,node
C1687627235,0,node
C1007660652,0,node
C1387620926,0,node
C1324173038,0,node
C1336775847,0,node
C1196963249,0,node
C1663488386,0,node
C1902801188,0,node
C577127077,0,node
C1556162268,0,node
C1924990666,0,node
C144445623,0,node
C1572745406,0,node
C1434015813,0,node
C295640874,0,node
C438151297,0,node
C96039159,0,node
C375097969,0,node
C788892554,0,node
C1060042118,0,node
C1992801971,0,node
C754527431,0,node
C2064883371,0,node
C82275756,0,node
C1629353699,0,node
C1651754404,0,node
C1407324654,0,node
C1101598632,0,node
C1032568028,0,node
C1380976928,0,node
C293474277,0,node
C413373997,0,node
C2024711353,0,node
C711310213,0,node
C1267042315,0,node
C1335061928,0,node
C1108706191,0,node
C1160487387,0,node
C579447973,0,node
C1990421361,0,node
C407148497,0,node
C16373883,0,node
C1878700101,0,node
C40875560,0,node
C1042891691,0,node
C1893563925,0,node
C1251967187,0,node
C901689694,0,node
C1107204185,0,node
C1523084197,0,node
C1818747191,0,node
C747870628,0,node
C421191743,0,node
C9844218,0,node
C1403716230,0,node
C1673916398,0,node
C756080817,0,node
C479734028,0,node
C388802347,0,node
C1541046463,0,node
C1910896157,0,node
C753426788,0,node
C1586470445,0,node
C1373577787,0,node
C265577219,0,node
C1624817884,0,node
C1107579932,0,node
C1784834205,0,node
C1174586025,0,node
C1627010197,0,node
C4073506,0,node
C2044825144,0,node
C698747943,0,node
C407493402,0,node
C1774690057,0,node
C480402503,0,node
C100445376,0,node
C1396385390,0,node
C114414807,0,node
C144699438,0,node
C1751500625,0,node
C1650955365,0,node
C1788380050,0,node
C493944943,0,node
C1533547487,0,node
C99770475,0,node
C727250772,0,node
C1052768296,0,node
C626193099,0,node
C859123506,0,node
C1597742167,0,node
C503595296,0,node
C754072705,0,node
C908384914,0,node
C156199931,0,node
C612693043,0,node
C307605969,0,node
C130166095,0,node
C1623060829,0,node
C1373949107,0,node
C1230013344,0,node
C681639276,0,node
C1717739363,0,node
C665137804,0,node
C1815370847,0,node
C1709578324,0,node
C1338958728,0,node
C988904418,0,node
C938613108,0,node
C1850874910,0,node
C97901029,0,node
C1324514662,0,node
C908722588,0,node
C1548271808,0,node
C1733056574,0,node
C636959006,0,node
C1059300256,0,node
C1605988985,0,node
C1636178473,0,node
C822232612,0,node
C852190062,0,node
C1674403916,0,node
C61137731,0,node
C1780293706,0,node
C1264941544,0,node
C1818449913,0,node
C961859592,0,node
C798278875,0,node
C1926027290,0,node
C1690050988,0,node
C1562764987,0,node
C216376974,0,node
C164714495,0,node
C789982400,0,node
C2080643905,0,node
C1627883152,0,node
C1076966140,0,node
C749443480,0,node
C1721045976,0,node
C1250582716,0,node
C2019157894,0,node
C827035437,0,node
C1360541835,0,node
C2021053848,0,node
C1245593227,0,node
C118555812,0,node
C1233505227,0,node
C1928621590,0,node
C858423246,0,node
C88301993,0,node
C1377301456,0,node
C691779749,0,node
C1873121466,0,node
C1927499639,0,node
C949673757,0,node
C532677950,0,node
C1200048933,0,node
C862025017,0,node
C1572127577,0,node
C417797183,0,node
C1959708563,0,node
C1877986974,0,node
C422522663,0,node
C145066402,0,node
C1800500978,0,node
C191310504,0,node
C247515192,0,node
C1556520190,0,node
C701487403,0,node
C2039984535,0,node
C1175418534,0,node
C296541232,0,node
C1997357673,0,node
C26357357,0,node
C1990733619,0,node
C1958592872,0,node
C1395262169,0,node
C1629454900,0,node
C2075372030,0,node
C2139168000,0,node
C1653751526,0,node
C253348306,0,node
C194107588,0,node
C175595853,0,node
C1241938981,0,node
C1004430079,0,node
C732597634,0,node
C2031927175,0,node
C1967617997,0,node
C925803196,0,node
C49318987,0,node
C2111882926,0,node
C215759534,0,node
C98351968,0,node
C1278616846,0,node
C559050604,0,node
C697460450,0,node
C1726616678,0,node
C1006624255,0,node
C1349025531,0,node
C338620258,0,node
C1502668485,0,node
C903268937,0,node
C1193841543,0,node
C315461968,0,node
C255941269,0,node
C1917784974,0,node
C855547146,0,node
C105751207,0,node
C1174881426,0,node
C745627268,0,node
C1195542839,0,node
C130721104,0,node
C1924227192,0,node
C583559449,0,node
C453671855,0,node
C52451302,0,node
C1856093404,0,node
C105321150,0,node
C820878444,0,node
C1187410086,0,node
C95322593,0,node
C802255644,0,node
C1617156106,0,node
C895366343,0,node
C707635461,0,node
C1624211687,0,node
C1997344422,0,node
C1410367298,0,node
C454160179,0,node
C1827303532,0,node
C791408866,0,node
C515520300,0,node
C637091966,0,node
C1428494531,0,node
C1504321715,0,node
C1260487756,0,node
C328197868,0,node
C431164562,0,node
C1163088324,0,node
C696739588,0,node
C1228963996,0,node
C82825098,0,node
C932885627,0,node
C1251897263,0,node
C1313799195,0,node
C2093319848,0,node
C1151512955,0,node
C712423434,0,node
C2125470482,0,node
C1641672672,0,node
C2121317689,0,node
C1843743552,0,node
C948960194,0,node
C1302877661,0,node
C562561015,0,node
C567656864,0,node
C1401295795,0,node
C288919635,0,node
C1052842393,0,node
C167013780,0,node
C779598031,0,node
C108982313,0,node
C2113243119,0,node
C1851255134,0,node
C1457226878,0,node
C121678773,0,node
C1443675930,0,node
C1609086753,0,node
C1427775702,0,node
C1690481990,0,node
C2047984839,0,node
C1968552224,0,node
C1095947149,0,node
C1402531280,0,node
C1556461159,0,node
C1642973315,0,node
C405741210,0,node
C1712230656,0,node
C164439551,0,node
C896852376,0,node
C229919394,0,node
C1057569470,0,node
C1324262781,0,node
C237297104,0,node
C1418622705,0,node
C1925785585,0,node
C1037475674,0,node
C983767354,0,node
C32393008,0,node
C1342374939,0,node
C1917562344,0,node
C1807894765,0,node
C211973922,0,node
C1890287843,0,node
C156711739,0,node
C2017860548,0,node
C1413886135,0,node
C278262050,0,node
C1029898472,0,node
C614580607,0,node
C1934692470,0,node
C1395073533,0,node
C68195659,0,node
C2142893855,0,node
C993420850,0,node
C1768952842,0,node
C989126847,0,node
C609887969,0,node
C1298380324,0,node
C1181545730,0,node
C773348567,0,node
C1602167682,0,node
C67620673,0,node
C1746257394,0,node
C1187779195,0,node
C1523510420,0,node
C977997405,0,node
C280531669,0,node
C1027569178,0,node
C1469907228,0,node
C1160652496,0,node
C2030138610,0,node
C1988746735,0,node
C439232821,0,node
C1264754451,0,node
C463381475,0,node
C1441243996,0,node
C1495445111,0,node
C720770771,0,node
C1038820134,0,node
C1658020779,0,node
C988690806,0,node
C667890001,0,node
C310276293,0,node
C1494277749,0,node
C1091107430,0,node
C521342639,0,node
C2114629072,0,node
C557197074,0,node
C669725336,0,node
C537536188,0,node
C197491520,0,node
C458998685,0,node
C1700421020,0,node
C345290829,0,node
C883678948,0,node
C1906947271,0,node
C1177072083,0,node
C2010070923,0,node
C502891368,0,node
C566891420,0,node
C577734751,0,node
C752011518,0,node
C2103569615,0,node
C214320652,0,node
C1379207867,0,node
C443491171,0,node
C1589466857,0,node
C1676888944,0,node
C458817438,0,node
C795273218,0,node
C1454870101,0,node
C709439274,0,node
C1482166692,0,node
C1091781053,0,node
C1409342262,0,node
C762509150,0,node
C1520491508,0,node
C380616082,0,node
C2145420209,0,node
C600017090,0,node
C259077766,0,node
C1263391254,0,node
C1554086576,0,node
C273777019,0,node
C1644864746,0,node
C829737737,0,node
C2061226112,0,node
C1443173326,0,node
C939254952,0,node
C2100771791,0,node
C98412281,0,node
C1420810053,0,node
C268379633,0,node
C201392112,0,node
C641664202,0,node
C748975217,0,node
C1510087865,0,node
C1366722422,0,node
C254918854,0,node
C12139181,0,node
C1251219927,0,node
C792488644,0,node
C780843029,0,node
C1739555643,0,node
C220165304,0,node
C1094272405,0,node
C973604791,0,node
C564526486,0,node
C1466558382,0,node
C1551303995,0,node
C649630909,0,node
C679449777,0,node
C817054343,0,node
C913746983,0,node
C1660451908,0,node
C1224064486,0,node
C1363800072,0,node
C1886567481,0,node
C361571676,0,node
C749100260,0,node
C846274760,0,node
C1460126155,0,node
C727497138,0,node
C889422145,0,node
C248483913,0,node
C1731137986,0,node
C695248316,0,node
C5255258,0,node
C1928312257,0,node
C1834031967,0,node
C1089680530,0,node
C718512571,0,node
C843867341,0,node
C324507700,0,node
C616443292,0,node
C1540832538,0,node
C183259297,0,node
C626393072,0,node
C1892869131,0,node
C302987494,0,node
C1882116496,0,node
C2081964843,0,node
C1893899796,0,node
C94682872,0,node
C608817143,0,node
C1658487789,0,node
C1568949719,0,node
C936906727,0,node
C944752500,0,node
C1911138454,0,node
C1082865087,0,node
C364704856,0,node
C1137078855,0,node
C1919125229,0,node
C347808407,0,node
C1773008684,0,node
C437630857,0,node
C1365575811,0,node
C1817154869,0,node
C1540476618,0,node
C818093527,0,node
C1234905692,0,node
C1500379239,0,node
C203409950,0,node
C605705199,0,node
C876823802,0,node
C47918293,0,node
C1894144426,0,node
C102103410,0,node
C677317086,0,node
C1933129092,0,node
C827328832,0,node
C405252209,0,node
C1223050066,0,node
C1917442783,0,node
C1130551263,0,node
C1713605602,0,node
C472234151,0,node
C537265886,0,node
C1963974958,0,node
C260638966,0,node
C1045985568,0,node
C788048067,0,node
C619985571,0,node
C1677543539,0,node
C504478805,0,node
C1967432164,0,node
C1893772493,0,node
C2035801202,0,node
C1790387225,0,node
C984412970,0,node
C1340057206,0,node
C137123763,0,node
C1541942595,0,node
C100708535,0,node
C878598679,0,node
C1587872480,0,node
C1144897090,0,node
C1195064186,0,node
C24334184,0,node
C2008547236,0,node
C1590792382,0,node
C1076855029,0,node
C1539088279,0,node
C322830747,0,node
C1094199074,0,node
C2108440536,0,node
C1112758237,0,node
C553821397,0,node
C553879264,0,node
C1028472807,0,node
C1710783020,0,node
C1365790282,0,node
C1826747905,0,node
C948395645,0,node
C512256603,0,node
C226586078,0,node
C1848886161,0,node
C1816468636,0,node
C834824701,0,node
C925568390,0,node
C1198817209,0,node
C51460663,0,node
C557725225,0,node
C1318475957,0,node
C712732521,0,node
C540092563,0,node
C1894698434,0,node
C205615258,0,node
C2108708444,0,node
C1424788681,0,node
C1428726828,0,node
C443502884,0,node
C247644034,0,node
C1824570614,0,node
C854989361,0,node
C1720865719,0,node
C1369468094,0,node
C1235635586,0,node
C1725054538,0,node
C1302141801,0,node
C622820646,0,node
C1389432760,0,node
C535352603,0,node
C577245010,0,node
C1624788833,0,node
C843959601,0,node
C1346197173,0,node
C1924966548,0,node
C533173186,0,node
C848958019,0,node
C758465579,0,node
C1167327028,0,node
C936628786,0,node
C1478334108,0,node
C726051009,0,node
C701166114,0,node
C1481751887,0,node
C2094115865,0,node
C1017792343,0,node
C1774468680,0,node
C981487964,0,node
C478182173,0,node
C596333086,0,node
C456785282,0,node
C560465923,0,node
C210474732,0,node
C764358458,0,node
C539240764,0,node
C201804812,0,node
C1498016680,0,node
C1490985125,0,node
C707506411,0,node
C755328698,0,node
C1999135802,0,node
C85357160,0,node
C683718244,0,node
C452457802,0,node
C1857910993,0,node
C1130598644,0,node
C1760401098,0,node
C841537936,0,node
C1424439581,0,node
C626626764,0,node
C1372137902,0,node
C701681793,0,node
C1088744071,0,node
C1484275564,0,node
C981159997,0,node
C1657125852,0,node
C465909321,0,node
C1205419533,0,node
C1964926542,0,node
C369901249,0,node
C80756779,0,node
C1970779713,0,node
C827579900,0,node
C681747431,0,node
C280223635,0,node
C245530164,0,node
C866273692,0,node
C242408359,0,node
C3392189,0,node
C1009916891,0,node
C612716569,0,node
C1296928719,0,node
C1862674654,0,node
C507061061,0,node
C1290614253,0,node
C740467528,0,node
C1960253514,0,node
C1748097277,0,node
C1803890702,0,node
C1556061855,0,node
C1513029997,0,node
C986944742,0,node
C1616438581,0,node
C501951555,0,node
C1002041276,0,node
C724028528,0,node
C467313213,0,node
C1822630059,0,node
C1356236848,0,node
C1987354705,0,node
C61304908,0,node
C1733619456,0,node
C1637601612,0,node
C170106909,0,node
C1969347346,0,node
C615853374,0,node
C366916060,0,node
C1855734078,0,node
C1526062841,0,node
C920446957,0,node
C869290854,0,node
C1989332276,0,node
C851480926,0,node
C1895054149,0,node
C651235118,0,node
C2111247080,0,node
C36627152,0,node
C1048128739,0,node
C1404834600,0,node
